customer_id,customer_type,full_name_en,full_name_ar,id_number,id_type,date_of_birth,nationality,address_line1,address_line2,city,emirate,country,postal_code,phone_primary,phone_secondary,email_primary,email_secondary,address_known,last_contact_date,last_contact_method,kyc_status,kyc_expiry_date,risk_rating,account_id,account_type,account_subtype,account_name,currency,account_status,dormancy_status,opening_date,closing_date,last_transaction_date,last_system_transaction_date,balance_current,balance_available,balance_minimum,interest_rate,interest_accrued,is_joint_account,joint_account_holders,has_outstanding_facilities,maturity_date,auto_renewal,last_statement_date,statement_frequency,tracking_id,dormancy_trigger_date,dormancy_period_start,dormancy_period_months,dormancy_classification_date,transfer_eligibility_date,current_stage,contact_attempts_made,last_contact_attempt_date,waiting_period_start,waiting_period_end,transferred_to_ledger_date,transferred_to_cb_date,cb_transfer_amount,cb_transfer_reference,exclusion_reason,created_date,updated_date,updated_by
CUS473122,INDIVIDUAL,Omar Al-Mazrouei,Omar Al-Mazrouei,78419807410771,EMIRATES_ID,1985-10-28,PHILIPPINES,"Building 873, Street 3",Area 10,Abu Dhabi,ABU_DHABI,UAE,99440,+97157769633,,omar.al-mazrouei@gmail.com,omar.al-mazrouei@yahoo.com,YES,,,PENDING,2026-03-25,HIGH,ACC3172932,CURRENT,CORPORATE,CURRENT - Omar Al-Mazrouei,USD,ACTIVE,ACTIVE,2015-03-25,,2024-10-10,2024-11-09,100684.34,90648.52604534982,500,0.0,0.0,NO,,YES,,,2024-08-20,QUARTERLY,TRK477819,,,,,,ACTIVE,0,,,,,,,,,2015-03-25 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS753756,CORPORATE,Omar Al-Zaabi,Omar Al-Zaabi,78419831250681,EMIRATES_ID,1974-05-18,EGYPT,"Building 889, Street 6",Area 16,Dubai,AJMAN,UAE,51119,+97152847389,+97152709058,omar.al-zaabi@gmail.com,,NO,,,EXPIRED,2024-02-06,HIGH,ACC8229326,CURRENT,JOINT,CURRENT - Omar Al-Zaabi,GBP,ACTIVE,ACTIVE,2022-03-18,,2024-01-23,2024-01-31,121571.97,121235.05296579374,500,0.0,0.0,NO,,NO,,,2023-11-13,MONTHLY,TRK229988,,,,,,ACTIVE,0,,,,,,,,,2022-03-18 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS696360,CORPORATE,Ali Al-Kaabi,Ali Al-Kaabi,78419919597975,EMIRATES_ID,1997-10-11,PAKISTAN,"Building 383, Street 6",Area 14,Ajman,SHARJAH,UAE,99463,+97150715977,+97150957285,ali.al-kaabi@yahoo.com,,YES,,,COMPLIANT,2024-05-13,LOW,ACC9191626,CURRENT,CORPORATE,CURRENT - Ali Al-Kaabi,SAR,ACTIVE,ACTIVE,2022-06-22,,2024-01-18,2024-01-30,183469.45,178105.87440155455,500,0.0,0.0,YES,,NO,,,2023-11-07,MONTHLY,TRK465887,,,,,,ACTIVE,0,,,,,,,,,2022-06-22 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS588508,CORPORATE,Fatima Al-Zaabi,Fatima Al-Zaabi,78419867736395,EMIRATES_ID,1980-02-11,SYRIA,"Building 351, Street 39",Area 16,Abu Dhabi,RAS_AL_KHAIMAH,UAE,72419,+97151918079,,fatima.al-zaabi@gmail.com,,NO,,,COMPLIANT,2026-04-11,HIGH,ACC8859936,INVESTMENT,MUTUAL_FUND,INVESTMENT - Fatima Al-Zaabi,AED,ACTIVE,ACTIVE,2019-06-21,,2024-10-06,2024-10-25,183533.34,175245.1771179066,0,0.75,7771.05,NO,1.0,YES,,,2024-08-24,MONTHLY,TRK895466,,,,,,ACTIVE,0,,,,,,,,,2019-06-21 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS816881,CORPORATE,Mohammed Al-Mansouri,Mohammed Al-Mansouri,78419964592084,EMIRATES_ID,1991-05-06,EGYPT,"Building 851, Street 4",Area 3,Ajman,SHARJAH,UAE,48915,+97152760410,,mohammed.al-mansouri@hotmail.com,,YES,,,PENDING,2025-06-23,HIGH,ACC8095426,FIXED_DEPOSIT,CERTIFICATE_DEPOSIT,FIXED_DEPOSIT - Mohammed Al-Mansouri,GBP,ACTIVE,ACTIVE,2023-01-02,,2024-10-26,2024-11-21,140583.13,112745.74452151172,0,3.63,4763.68,YES,,YES,2025-09-03,NO,2024-09-06,ANNUAL,TRK963506,,,,,,ACTIVE,0,,,,,,,,,2023-01-02 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS870028,CORPORATE,Sara Al-Zaabi,Sara Al-Zaabi,78419889735757,EMIRATES_ID,1993-01-15,PAKISTAN,"Building 966, Street 9",Area 15,Dubai,DUBAI,UAE,38655,+97153148361,,sara.al-zaabi@yahoo.com,,YES,,,EXPIRED,2024-04-22,HIGH,ACC6310245,CURRENT,INDIVIDUAL,CURRENT - Sara Al-Zaabi,AED,ACTIVE,ACTIVE,2016-05-12,,2024-06-21,2024-07-02,23164.57,22301.82574053933,500,0.0,0.0,YES,,NO,,,2024-04-20,MONTHLY,TRK833287,,,,,,ACTIVE,0,,,,,,,,,2016-05-12 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS623376,CORPORATE,Mariam Al-Dhaheri,Mariam Al-Dhaheri,78419833949666,EMIRATES_ID,1984-07-12,JORDAN,"Building 182, Street 36",Area 20,Abu Dhabi,FUJAIRAH,UAE,67131,+97156401570,,mariam.al-dhaheri@hotmail.com,,YES,,,COMPLIANT,2024-02-21,LOW,ACC8650368,INVESTMENT,SECURITIES,INVESTMENT - Mariam Al-Dhaheri,SAR,ACTIVE,ACTIVE,2015-05-05,,2024-02-27,2024-03-27,85456.91,75394.86584994751,0,2.49,3424.18,YES,,YES,,,2023-12-17,QUARTERLY,TRK993077,,,,,,ACTIVE,0,,,,,,,,,2015-05-05 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS541073,CORPORATE,Hassan Al-Kaabi,Hassan Al-Kaabi,78420058783741,EMIRATES_ID,1983-11-23,UAE,"Building 804, Street 48",Area 13,Dubai,SHARJAH,UAE,39351,+97158515457,,hassan.al-kaabi@outlook.com,,NO,,,PENDING,2024-01-14,LOW,ACC4554607,SAVINGS,MINOR,SAVINGS - Hassan Al-Kaabi,AED,ACTIVE,ACTIVE,2022-07-11,,2024-08-22,2024-08-22,171340.36,142328.16548124404,500,2.0,7310.8,NO,,NO,,,2024-07-08,ANNUAL,TRK510373,,,,,,ACTIVE,0,,,,,,,,,2022-07-11 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS302019,CORPORATE,Omar Al-Zaabi,Omar Al-Zaabi,78419909678469,EMIRATES_ID,1975-07-08,SYRIA,"Building 102, Street 46",Area 5,Dubai,RAS_AL_KHAIMAH,UAE,85619,+97156576872,+97154365936,omar.al-zaabi@yahoo.com,omar.al-zaabi@yahoo.com,YES,,,COMPLIANT,2024-07-01,HIGH,ACC7598776,CURRENT,JOINT,CURRENT - Omar Al-Zaabi,SAR,ACTIVE,ACTIVE,2021-12-21,,2024-05-15,2024-05-19,195482.45,157473.55922633244,500,0.0,0.0,YES,,YES,,,2024-02-28,ANNUAL,TRK236889,,,,,,ACTIVE,0,,,,,,,,,2021-12-21 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS575745,CORPORATE,Aisha Al-Dhaheri,Aisha Al-Dhaheri,78420045370124,EMIRATES_ID,1991-01-09,EGYPT,"Building 85, Street 10",Area 1,Dubai,DUBAI,UAE,70178,+97159997449,,aisha.al-dhaheri@yahoo.com,,YES,,,COMPLIANT,2024-08-28,MEDIUM,ACC7008279,SAVINGS,INDIVIDUAL,SAVINGS - Aisha Al-Dhaheri,USD,ACTIVE,ACTIVE,2015-10-11,,2024-03-01,2024-03-13,168171.13,137922.91937196042,500,3.68,4464.91,NO,1.0,YES,,,2023-12-19,QUARTERLY,TRK493482,,,,,,ACTIVE,0,,,,,,,,,2015-10-11 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS428817,INDIVIDUAL,Ali Al-Mansouri,Ali Al-Mansouri,78419836751404,EMIRATES_ID,1981-08-20,EGYPT,"Building 615, Street 35",Area 1,Abu Dhabi,FUJAIRAH,UAE,43357,+97152040002,,ali.al-mansouri@gmail.com,,YES,,,COMPLIANT,2025-02-07,LOW,ACC8564486,SAVINGS,INDIVIDUAL,SAVINGS - Ali Al-Mansouri,EUR,ACTIVE,ACTIVE,2017-02-12,,2023-12-29,2024-01-02,113675.12,95936.370143399,500,3.41,5410.25,NO,,YES,,,2023-11-24,QUARTERLY,TRK842479,,,,,,ACTIVE,0,,,,,,,,,2017-02-12 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS678286,INDIVIDUAL,Sara Al-Kaabi,Sara Al-Kaabi,78419865715786,EMIRATES_ID,2000-07-04,PHILIPPINES,"Building 598, Street 50",Area 19,Sharjah,ABU_DHABI,UAE,36978,+97158184459,,sara.al-kaabi@hotmail.com,,NO,,,EXPIRED,2026-02-20,MEDIUM,ACC5937884,INVESTMENT,PORTFOLIO,INVESTMENT - Sara Al-Kaabi,GBP,ACTIVE,ACTIVE,2021-02-11,,2024-05-10,2024-05-16,184508.45,168535.2595510692,0,2.0,6514.61,YES,,YES,,,2024-03-09,QUARTERLY,TRK715377,,,,,,ACTIVE,0,,,,,,,,,2021-02-11 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS529715,INDIVIDUAL,Ahmed Al-Mansouri,Ahmed Al-Mansouri,78419867235425,EMIRATES_ID,1981-03-25,EGYPT,"Building 322, Street 8",Area 1,Sharjah,RAS_AL_KHAIMAH,UAE,11428,+97155517512,,ahmed.al-mansouri@outlook.com,ahmed.al-mansouri@gmail.com,NO,,,EXPIRED,2026-04-17,LOW,ACC5923669,FIXED_DEPOSIT,CERTIFICATE_DEPOSIT,FIXED_DEPOSIT - Ahmed Al-Mansouri,AED,ACTIVE,ACTIVE,2021-11-01,,2024-06-18,2024-07-05,217546.47,186134.8685623187,0,2.93,9862.34,YES,,NO,2024-11-02,YES,2024-04-06,QUARTERLY,TRK433219,,,,,,ACTIVE,0,,,,,,,,,2021-11-01 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS952905,CORPORATE,Ahmed Al-Suwaidi,Ahmed Al-Suwaidi,78419833081929,EMIRATES_ID,1984-03-20,PAKISTAN,"Building 335, Street 38",Area 13,Abu Dhabi,FUJAIRAH,UAE,12787,+97154782125,,ahmed.al-suwaidi@gmail.com,ahmed.al-suwaidi@outlook.com,YES,,,EXPIRED,2024-09-17,LOW,ACC6370746,SAVINGS,INDIVIDUAL,SAVINGS - Ahmed Al-Suwaidi,EUR,ACTIVE,ACTIVE,2020-11-03,,2024-03-20,2024-04-09,9834.97,7899.98350084546,500,2.38,424.81,NO,,NO,,,2024-01-30,QUARTERLY,TRK519791,,,,,,ACTIVE,0,,,,,,,,,2020-11-03 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS183641,INDIVIDUAL,Ahmed Al-Kaabi,Ahmed Al-Kaabi,78419912723751,EMIRATES_ID,1970-04-02,INDIA,"Building 846, Street 1",Area 5,Dubai,SHARJAH,UAE,67105,+97153797376,,ahmed.al-kaabi@yahoo.com,ahmed.al-kaabi@outlook.com,YES,,,PENDING,2024-05-26,LOW,ACC6254198,INVESTMENT,PORTFOLIO,INVESTMENT - Ahmed Al-Kaabi,AED,ACTIVE,ACTIVE,2018-05-22,,2023-12-10,2023-12-11,196801.38,194720.9871333153,0,0.8,4560.51,NO,,YES,,,2023-09-12,MONTHLY,TRK711795,,,,,,ACTIVE,0,,,,,,,,,2018-05-22 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS583072,INDIVIDUAL,Mohammed Al-Suwaidi,Mohammed Al-Suwaidi,78419969851473,EMIRATES_ID,1977-10-16,PHILIPPINES,"Building 678, Street 32",Area 9,Sharjah,UMM_AL_QUWAIN,UAE,73269,+97153788807,,mohammed.al-suwaidi@outlook.com,mohammed.al-suwaidi@outlook.com,YES,,,PENDING,2026-12-28,LOW,ACC3011612,SAVINGS,MINOR,SAVINGS - Mohammed Al-Suwaidi,AED,ACTIVE,ACTIVE,2016-06-04,,2024-05-03,2024-05-05,127562.28,126841.94113564705,500,0.74,1342.61,YES,,NO,,,2024-03-22,QUARTERLY,TRK209612,,,,,,ACTIVE,0,,,,,,,,,2016-06-04 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS456987,CORPORATE,Sara Al-Mazrouei,Sara Al-Mazrouei,78419949614497,EMIRATES_ID,1976-07-07,EGYPT,"Building 71, Street 18",Area 14,Abu Dhabi,RAS_AL_KHAIMAH,UAE,50258,+97159684518,+97152471111,sara.al-mazrouei@hotmail.com,sara.al-mazrouei@gmail.com,YES,,,COMPLIANT,2025-03-09,LOW,ACC4500758,FIXED_DEPOSIT,CERTIFICATE_DEPOSIT,FIXED_DEPOSIT - Sara Al-Mazrouei,GBP,ACTIVE,ACTIVE,2022-06-18,,2024-03-17,2024-04-07,57301.94,51925.704773096004,0,1.91,844.23,YES,,YES,2024-09-08,NO,2024-02-07,QUARTERLY,TRK626584,,,,,,ACTIVE,0,,,,,,,,,2022-06-18 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS551777,CORPORATE,Sara Al-Dhaheri,Sara Al-Dhaheri,78419867756052,EMIRATES_ID,1975-10-09,INDIA,"Building 543, Street 39",Area 16,Ajman,DUBAI,UAE,99281,+97150836704,+97151863660,sara.al-dhaheri@yahoo.com,,YES,,,PENDING,2025-04-03,HIGH,ACC9521598,FIXED_DEPOSIT,TERM_DEPOSIT,FIXED_DEPOSIT - Sara Al-Dhaheri,AED,ACTIVE,ACTIVE,2019-08-19,,2024-10-11,2024-10-19,29321.53,24785.284150528343,0,2.98,1132.78,NO,,YES,2022-12-31,YES,2024-07-27,ANNUAL,TRK381298,,,,,,ACTIVE,0,,,,,,,,,2019-08-19 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS619225,INDIVIDUAL,Mariam Al-Mazrouei,Mariam Al-Mazrouei,78419834105107,EMIRATES_ID,1986-12-20,INDIA,"Building 489, Street 48",Area 10,Abu Dhabi,ABU_DHABI,UAE,51302,+97151165255,,mariam.al-mazrouei@outlook.com,mariam.al-mazrouei@yahoo.com,YES,,,PENDING,2025-07-11,LOW,ACC4451163,SAVINGS,INDIVIDUAL,SAVINGS - Mariam Al-Mazrouei,USD,ACTIVE,ACTIVE,2015-09-10,,2023-12-05,2023-12-13,119464.52,116627.41749547338,500,1.18,4827.61,YES,,NO,,,2023-09-29,MONTHLY,TRK612027,,,,,,ACTIVE,0,,,,,,,,,2015-09-10 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS359533,INDIVIDUAL,Ahmed Al-Shamsi,Ahmed Al-Shamsi,78420043459253,EMIRATES_ID,1994-02-04,SYRIA,"Building 312, Street 48",Area 11,Ajman,AJMAN,UAE,55977,+97159155579,,ahmed.al-shamsi@hotmail.com,,NO,,,COMPLIANT,2025-05-23,MEDIUM,ACC8928379,CURRENT,INDIVIDUAL,CURRENT - Ahmed Al-Shamsi,SAR,ACTIVE,ACTIVE,2018-01-11,,2024-07-05,2024-07-29,167154.13,155919.26711448678,500,0.0,0.0,NO,,YES,,,2024-05-27,QUARTERLY,TRK997859,,,,,,ACTIVE,0,,,,,,,,,2018-01-11 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS330954,INDIVIDUAL,Ahmed Al-Zaabi,Ahmed Al-Zaabi,78419922810792,EMIRATES_ID,2000-05-21,PHILIPPINES,"Building 696, Street 35",Area 15,Abu Dhabi,SHARJAH,UAE,99006,+97155852648,+97156560331,ahmed.al-zaabi@hotmail.com,ahmed.al-zaabi@outlook.com,NO,,,COMPLIANT,2024-10-17,HIGH,ACC3376209,FIXED_DEPOSIT,CERTIFICATE_DEPOSIT,FIXED_DEPOSIT - Ahmed Al-Zaabi,EUR,ACTIVE,ACTIVE,2019-11-21,,2023-12-10,2024-01-05,486778.84,449040.57342201716,0,2.23,13727.7,NO,,YES,2022-01-16,YES,2023-10-10,ANNUAL,TRK254278,,,,,,ACTIVE,0,,,,,,,,,2019-11-21 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS588969,INDIVIDUAL,Ali Al-Kaabi,Ali Al-Kaabi,78419893070908,EMIRATES_ID,1971-08-10,INDIA,"Building 6, Street 28",Area 12,Dubai,DUBAI,UAE,42955,+97152310537,,ali.al-kaabi@outlook.com,ali.al-kaabi@yahoo.com,YES,,,PENDING,2025-03-24,LOW,ACC3520403,FIXED_DEPOSIT,TERM_DEPOSIT,FIXED_DEPOSIT - Ali Al-Kaabi,GBP,ACTIVE,ACTIVE,2023-09-30,,2024-10-28,2024-11-15,400893.61,394339.78822142706,0,1.66,4524.27,NO,,NO,2027-04-16,YES,2024-09-01,QUARTERLY,TRK202905,,,,,,ACTIVE,0,,,,,,,,,2023-09-30 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS373951,CORPORATE,Noor Al-Kaabi,Noor Al-Kaabi,78419847984561,EMIRATES_ID,1987-04-10,SYRIA,"Building 313, Street 6",Area 10,Ajman,FUJAIRAH,UAE,34034,+97156307661,+97157329845,noor.al-kaabi@gmail.com,,NO,,,PENDING,2025-09-22,HIGH,ACC6067099,FIXED_DEPOSIT,TERM_DEPOSIT,FIXED_DEPOSIT - Noor Al-Kaabi,EUR,ACTIVE,ACTIVE,2022-05-11,,2024-06-18,2024-07-02,403168.22,351094.5165730472,0,2.37,19536.68,NO,,YES,2027-03-10,YES,2024-03-31,QUARTERLY,TRK192724,,,,,,ACTIVE,0,,,,,,,,,2022-05-11 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS892572,CORPORATE,Noor Al-Shamsi,Noor Al-Shamsi,78419847760247,EMIRATES_ID,1991-01-15,INDIA,"Building 827, Street 49",Area 17,Ajman,UMM_AL_QUWAIN,UAE,17123,+97151420343,,noor.al-shamsi@gmail.com,,YES,,,EXPIRED,2026-08-23,MEDIUM,ACC3358634,FIXED_DEPOSIT,TERM_DEPOSIT,FIXED_DEPOSIT - Noor Al-Shamsi,AED,ACTIVE,ACTIVE,2017-07-30,,2024-09-26,2024-09-29,312340.42,296128.2617841551,0,3.2,12360.73,YES,,YES,2020-03-21,YES,2024-07-23,ANNUAL,TRK619364,,,,,,ACTIVE,0,,,,,,,,,2017-07-30 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS243028,INDIVIDUAL,Ali Al-Mazrouei,Ali Al-Mazrouei,78419821000599,EMIRATES_ID,1974-10-04,UAE,"Building 533, Street 7",Area 8,Abu Dhabi,DUBAI,UAE,72094,+97150413665,+97157445994,ali.al-mazrouei@hotmail.com,,YES,,,EXPIRED,2025-08-06,LOW,ACC4750438,SAVINGS,MINOR,SAVINGS - Ali Al-Mazrouei,SAR,ACTIVE,ACTIVE,2021-09-01,,2024-03-27,2024-04-04,124920.95,120465.93060415614,500,3.23,5543.06,YES,,YES,,,2024-02-15,MONTHLY,TRK958311,,,,,,ACTIVE,0,,,,,,,,,2021-09-01 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS880768,INDIVIDUAL,Hassan Al-Zaabi,Hassan Al-Zaabi,78419989270565,EMIRATES_ID,1981-11-09,PAKISTAN,"Building 401, Street 25",Area 4,Ajman,AJMAN,UAE,65683,+97152485821,,hassan.al-zaabi@hotmail.com,,NO,,,COMPLIANT,2026-05-02,HIGH,ACC5037972,SAVINGS,JOINT,SAVINGS - Hassan Al-Zaabi,SAR,ACTIVE,ACTIVE,2016-06-07,,2024-03-30,2024-04-13,58362.22,47187.3932608591,500,4.13,2831.26,NO,2.0,NO,,,2024-02-29,MONTHLY,TRK475125,,,,,,ACTIVE,0,,,,,,,,,2016-06-07 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS624957,CORPORATE,Hassan Al-Kaabi,Hassan Al-Kaabi,78420006692359,EMIRATES_ID,1984-12-28,PHILIPPINES,"Building 806, Street 9",Area 9,Sharjah,AJMAN,UAE,18940,+97158115888,,hassan.al-kaabi@hotmail.com,,YES,,,PENDING,2026-09-25,HIGH,ACC9442389,SAVINGS,MINOR,SAVINGS - Hassan Al-Kaabi,SAR,ACTIVE,ACTIVE,2022-03-22,,2024-10-29,2024-11-06,35312.13,29163.737082272946,500,1.8,1702.32,NO,,NO,,,2024-09-25,MONTHLY,TRK130955,,,,,,ACTIVE,0,,,,,,,,,2022-03-22 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS993419,INDIVIDUAL,Fatima Al-Kaabi,Fatima Al-Kaabi,78419833919201,EMIRATES_ID,1993-07-25,SYRIA,"Building 997, Street 27",Area 3,Dubai,FUJAIRAH,UAE,42831,+97151920551,,fatima.al-kaabi@gmail.com,,NO,,,PENDING,2026-01-06,MEDIUM,ACC3670591,SAVINGS,INDIVIDUAL,SAVINGS - Fatima Al-Kaabi,AED,ACTIVE,ACTIVE,2021-04-28,,2024-04-01,2024-04-23,65070.05,57905.96283202765,500,1.03,2309.72,YES,,NO,,,2024-02-03,ANNUAL,TRK399986,,,,,,ACTIVE,0,,,,,,,,,2021-04-28 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS336450,INDIVIDUAL,Hassan Al-Suwaidi,Hassan Al-Suwaidi,78419861557661,EMIRATES_ID,1995-03-01,JORDAN,"Building 369, Street 50",Area 14,Dubai,SHARJAH,UAE,34288,+97158860962,,hassan.al-suwaidi@yahoo.com,,NO,,,PENDING,2025-06-20,HIGH,ACC4375454,SAVINGS,MINOR,SAVINGS - Hassan Al-Suwaidi,USD,ACTIVE,ACTIVE,2023-08-25,,2024-08-24,2024-09-18,17660.65,14365.71905630808,500,2.21,442.31,YES,,YES,,,2024-06-05,ANNUAL,TRK412713,,,,,,ACTIVE,0,,,,,,,,,2023-08-25 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS205814,CORPORATE,Ahmed Al-Shamsi,Ahmed Al-Shamsi,78419927004652,EMIRATES_ID,1972-03-10,PHILIPPINES,"Building 77, Street 35",Area 19,Abu Dhabi,UMM_AL_QUWAIN,UAE,77863,+97158389396,,ahmed.al-shamsi@gmail.com,,YES,,,PENDING,2025-05-21,LOW,ACC2978495,INVESTMENT,MUTUAL_FUND,INVESTMENT - Ahmed Al-Shamsi,AED,ACTIVE,ACTIVE,2020-09-01,,2024-06-14,2024-06-24,4997.22,4418.947395754785,0,1.3,227.48,YES,,NO,,,2024-03-17,ANNUAL,TRK165356,,,,,,ACTIVE,0,,,,,,,,,2020-09-01 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS347062,CORPORATE,Noor Al-Mazrouei,Noor Al-Mazrouei,78419992352134,EMIRATES_ID,1998-09-16,JORDAN,"Building 970, Street 9",Area 9,Dubai,DUBAI,UAE,14666,+97158331510,+97155876348,noor.al-mazrouei@hotmail.com,,YES,,,COMPLIANT,2024-01-25,LOW,ACC9280480,CURRENT,JOINT,CURRENT - Noor Al-Mazrouei,SAR,ACTIVE,ACTIVE,2023-02-16,,2024-11-12,2024-12-01,69496.19,67554.38960984565,500,0.0,0.0,YES,,YES,,,2024-09-19,QUARTERLY,TRK829222,,,,,,ACTIVE,0,,,,,,,,,2023-02-16 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS231320,CORPORATE,Mohammed Al-Mansouri,Mohammed Al-Mansouri,78419866756692,EMIRATES_ID,1983-01-08,PAKISTAN,"Building 238, Street 6",Area 19,Dubai,ABU_DHABI,UAE,64141,+97158996238,+97150249956,mohammed.al-mansouri@yahoo.com,mohammed.al-mansouri@gmail.com,YES,,,COMPLIANT,2025-03-10,LOW,ACC8209482,INVESTMENT,PORTFOLIO,INVESTMENT - Mohammed Al-Mansouri,EUR,ACTIVE,ACTIVE,2019-10-18,,2024-10-01,2024-10-12,179480.77,165209.0339959842,0,4.06,8960.32,YES,,NO,,,2024-07-21,MONTHLY,TRK788484,,,,,,ACTIVE,0,,,,,,,,,2019-10-18 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS180534,CORPORATE,Sara Al-Mazrouei,Sara Al-Mazrouei,78420045910412,EMIRATES_ID,1997-11-08,SYRIA,"Building 540, Street 18",Area 11,Dubai,DUBAI,UAE,55434,+97156892648,+97158157211,sara.al-mazrouei@outlook.com,,YES,,,PENDING,2024-05-24,HIGH,ACC2281408,FIXED_DEPOSIT,TERM_DEPOSIT,FIXED_DEPOSIT - Sara Al-Mazrouei,USD,ACTIVE,ACTIVE,2021-06-13,,2024-06-01,2024-06-04,449331.89,392930.85116095265,0,3.77,7044.83,YES,,NO,2024-12-07,NO,2024-03-03,MONTHLY,TRK122323,,,,,,ACTIVE,0,,,,,,,,,2021-06-13 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS623142,INDIVIDUAL,Noor Al-Kaabi,Noor Al-Kaabi,78419927453578,EMIRATES_ID,1984-01-08,INDIA,"Building 211, Street 25",Area 6,Ajman,FUJAIRAH,UAE,16849,+97155119535,,noor.al-kaabi@outlook.com,noor.al-kaabi@outlook.com,NO,,,PENDING,2024-01-11,HIGH,ACC1566334,FIXED_DEPOSIT,CERTIFICATE_DEPOSIT,FIXED_DEPOSIT - Noor Al-Kaabi,SAR,ACTIVE,ACTIVE,2017-01-30,,2024-10-18,2024-10-31,34561.42,33633.39259114743,0,3.63,1629.32,YES,3.0,NO,2020-03-26,NO,2024-07-20,ANNUAL,TRK810902,,,,,,ACTIVE,0,,,,,,,,,2017-01-30 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS401380,CORPORATE,Noor Al-Mazrouei,Noor Al-Mazrouei,78420034996784,EMIRATES_ID,1974-01-09,PHILIPPINES,"Building 819, Street 44",Area 9,Dubai,ABU_DHABI,UAE,81146,+97154963118,,noor.al-mazrouei@hotmail.com,,NO,,,EXPIRED,2025-11-09,HIGH,ACC9971807,INVESTMENT,SECURITIES,INVESTMENT - Noor Al-Mazrouei,SAR,ACTIVE,ACTIVE,2019-08-24,,2024-03-10,2024-03-10,52390.09,43214.556831227994,0,2.77,1196.57,NO,2.0,NO,,,2024-02-08,QUARTERLY,TRK109301,,,,,,ACTIVE,0,,,,,,,,,2019-08-24 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS589097,INDIVIDUAL,Hassan Al-Zaabi,Hassan Al-Zaabi,78419944016609,EMIRATES_ID,1978-05-09,PAKISTAN,"Building 890, Street 32",Area 5,Abu Dhabi,RAS_AL_KHAIMAH,UAE,32871,+97152464602,+97150831808,hassan.al-zaabi@yahoo.com,,YES,,,COMPLIANT,2026-09-28,MEDIUM,ACC1620820,FIXED_DEPOSIT,CERTIFICATE_DEPOSIT,FIXED_DEPOSIT - Hassan Al-Zaabi,SAR,ACTIVE,ACTIVE,2023-01-11,,2024-11-01,2024-11-11,291887.31,235959.10868115298,0,3.37,3628.89,NO,1.0,NO,2025-07-30,NO,2024-08-29,ANNUAL,TRK146906,,,,,,ACTIVE,0,,,,,,,,,2023-01-11 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS729752,CORPORATE,Fatima Al-Shamsi,Fatima Al-Shamsi,78420017978813,EMIRATES_ID,1972-11-14,PAKISTAN,"Building 897, Street 19",Area 5,Dubai,SHARJAH,UAE,89556,+97156044611,,fatima.al-shamsi@hotmail.com,fatima.al-shamsi@outlook.com,NO,,,EXPIRED,2026-01-06,MEDIUM,ACC4937559,FIXED_DEPOSIT,TERM_DEPOSIT,FIXED_DEPOSIT - Fatima Al-Shamsi,AED,ACTIVE,ACTIVE,2021-04-06,,2024-10-04,2024-10-13,257962.58,254367.0209172856,0,4.15,2843.11,YES,3.0,NO,2023-05-28,NO,2024-07-06,MONTHLY,TRK497242,,,,,,ACTIVE,0,,,,,,,,,2021-04-06 00:00:00,2024-12-01 00:00:00,SYSTEM
